"","x"
"830","די ענגלישע טורמעס"
"831","די ביטערע אמריקאנע"
"832","די בארבארישע טורמעס"
"833","די ראדיקאלע מוסולמענער"
"834","א מיליטאנטישע טרענירונגס"
"835","א איסלאמישע צייטונג"
"836","אן איסלאמישע רעזשים"
"837","די ארטיגע אויטאריטעטן"
"838","אן אטאקע אונטערצואווארפן"
"839","די קומענדיגע 7"
"840","א גרופע וועלכע"
"841","די אקציע איז"
"842","א טעראריסטישע טרענירונג''ס"
"843","א טעראריסטישע ארגאניזאציע"
"844","די אינפארמאציע און"
"845","דאס איינציגסטע מאל"
"846","אן אטאקע אין"
"847","א קורצע צייט"
"848","די אטאקע אויף"
"849","די פאראייניגטע פעלקער"
"850","די אינפארמאציע פון"
"851","אן אפעראציע צו"
"852","די נאציאנאלע סעקיוריטי"
"853","די באמבע אטאקע"
"854","די ערשטע אטאקע"
"855","אן עקסטרעמיסטישע גרופע"
"856","די ארגאניזאציע וועלכע"
"857","די צווייטע אטאקע"
"858","דער שטימע אויפ''ן"
"859","אן אטאקע אין"
"860","א וועלכע האט"
"861","אן אטאקע אויף"
"862","די צווייטע שלאכט"
"863","די לעצטע צוויי"
"864","די ערשטע ווידעא"
"865","א רעדע צו"
"866","א גרופע נאכפאלגער"
"867","די צווייטע איז"
"868","א פשוט''ע ביקס"
"869","די אטאקע אבער"
"870","א רעדע אין"
"871","א פאלשע פיס"
"872","די אטאקע אין"
"873","די ערשטע וואס"
"874","די גאנצע זארקאווי"
"875","א פראפאגאנדע וועלכע"
"876","אן איסלאמישע וועבסייט"
"877","אן אטאקע פון"
"878","די זעלבע וועבסייט"
"879","די פראנצויזישע צייטונג"
"880","די ערשטע מאנאטן"
"881","א באמבע."
"882","אן אטאקע אין"
"883","די אטאקע און"
"884","א פראגע."
"885","די אטאקע איז"
"886","א פאבריצירטע פיגור"
"887","א פאלשע פראפאגאנדע"
"888","א גאנצע בוך"
"889","דאס בעסטע."
"890","די פראפאגאנדע."
"891","דער פאפולערע שיאט"
"892","די זעלבע ליגנט"
"893","די שטיצע פון"
"894","א לאנגע באריכט"
"895","אן אויפגעבלאזענע זאך"
"896","די פארקערטע רעזולטאטן"
"897","א וועבערקע."
"898","די ערשטע ראשונים"
"899","אן ארגענאזאציע וואס"
"900","די לאקאלע שולן"
"901","דאס ערשטע אבות"
"902","די אלע אבות"
"903","אן ארגאניזאציע וואס"
"904","די לעצטע נאנט"
"905","א ע"""
"906","דאס פארשידענע תירוצים"
"907","א אידישע,"
"908","די אריגינעלע טרילאגיע"
"909","דער מוזיק-אַקאַדעמיע."
"910","דער בינע במשך"
"911","די פּיעסע,"
"912","דער טעלעקאמוניקאציע פירמע"
"913","די פאראייניגטע שטאטן"
"914","די ארטאדאקסישע רעכט"
"915","א וויצע פּרעמיער-מיניסטער"
"916","דער קאנצעלאריע אין"
"917","די דריטע לויט"
"918","דער גרופע כ"
"919","א קאאליצישע פארהאנדלונג"
"920","דער קאאליציע,"
"921","די אלגעמיינע חרדישע"
"922","די רעשטע פון"
"923","די עטליכע ניינציג"
"924","דאס טאקע אפגעשפיגלט"
"925","די לעצטע מינוטן"
"926","די זעלבע ניגונים"
"927","די ריכטיגע אהבת"
"928","דעם אטעם פאר"
"929","א לאנגע צייט"
"930","א טאטע פון"
"931","דער סצענע צו"
"932","א גרויסע עקשנות"
"933","די איינציגסטע בית"
"934","די אמעריקע פראבלעם"
"935","א בעסערע בחור"
"936","אן אמעריקאנע ישיבה"
"937","די זעלבע בענקלעך"
"938","א שטארקע נטיה"
"939","די גרויסע ווערטער"
"940","דעם אמעריקאנעם לוקסוס"
"941","דעם טמא''נעם לאנד"
"942","די שווארצע טראגע"
"943","א אידענע אים"
"944","די דייטשע און"
"945","די פולישע חסידים"
"946","דאס העכסטע,"
"947","די ערשטע מצוה"
"948","א קאריערע פון"
"949","די ליטווישע גדולים"
"950","די הייליגע רוגזא"
"951","די דאזיגע טראסט"
"952","א רעגולארע זאך"
"953","די ערגסטע סכנה"
"954","א סאטמאר''ע אישו"
"955","א קאנטראווערסיאלע ענין"
"956","א מורישקע נעבן"
"957","א ריינע אלטמאדישע"
"958","א צירקע זעכציג"
"959","די דעמאקראטישע פאליטיקער"
"960","די אויבענדערמאנטע לטובת"
"961","די טעלעוויזיע פראבעלם"
"962","די מאפיע איז"
"963","די היימישע מוסדות"
"964","א אידישע רעגירונג"
"965","די לינקע ליבעראלע"
"966","די שארפע לאזונגען"
"967","די פרייע אידן"
"968","די אידישע אויסגעלאסנקייט"
"969","די אלע פרומע"
"970","די צווייטע וועלט"
"971","די פילע אפיקורסות"
"972","די צענדליגע טויזנטער"
"973","די רעליגיע לויט"
"974","די נעקסטע שורה"
"975","די לומדישע לייף"
"976","א גרופע אינגע"
"977","די ערשטע טרעפ"
"978","די ספרדישע בחורים"
"979","די אנדערע זייט"
"980","די סטיעם און"
"981","אן איידעם ביים"
"982","די דיפרעסיע יארן"
"983","די עלטערע יארן"
"984","די העכערע אוישן"
"985","דער זיידע זעסטו"
"986","די ליטווישע וועלט"
"987","א נייע מתנה"
"988","דעם קליינעם הויז"
"989","די שווערסטע צייטן"
"990","א אצבע אלוקים"
"991","די גרויסע געלט"
"992","די גרעסטע אין"
"993","די פראגע פון"
"994","דעם אלעם האט"
"995","דאס אנדערע בוך"
"996","די אלע וויסענשאפטן"
"997","די גוטע טיפע"
"998","דאס מערסטע ארויסגעוויזן"
"999","די לעצטע פופצן"
"1000","די ליטווישע אידן"
"1001","די פארזאמלטע און"
"1002","די זעלביגע היי"
"1003","די שטורמישסטע צייטן"
"1004","די חרדישע וועלט"
"1005","א טעם כמוס"
"1006","א הענטשקע צוליב"
"1007","די אייגענע אייניקלעך''ס"
"1008","די אפגעריבענע צוריסענע"
"1009","די דאזיגע קרייזן"
"1010","די עקאנאמישע הויפטשטאט"
"1011","די געוועזענע אפיציעלע"
"1012","די גרעסטע שטאט"
"1013","די דריטע גרעסטע"
"1014","א טאטע און"
"1015","א מאמע,"
"1016","א שיינע פרוי"
"1017","אן איידעם ביי"
"1018","אן אייגענע שול"
"1019","די פאראייניגטע שטאטן"
"1020","א טעאריע מיט"
"1021","די פרינציפיעלע אייגנשאפטן"
"1022","די מאטיוואציע פאר"
"1023","די רעאלע אביעקטן"
"1024","די אלע אייגנשאפטן"
"1025","די געפארשטע אביעקטן"
"1026","א פראבלעם וואס"
"1027","אן אבסטראקציע וואס"
"1028","די געאמעטריע פון"
"1029","די אילוסטראציע אונטן"
"1030","א געזעלשאפטלעכע נעצווערן"
"1031","א געוויסע זאך"
"1032","דאס מערסטע די"
"1033","די זעלבע זאך"
"1034","די אראבישע טעלעוויזיע"
"1035","די איסלאמישע פירער"
"1036","אן אבסערוואַטאריע איז"
"1037","א געביידע וואס"
"1038","אן אבסערוואטאריע זיין"
"1039","א קליינע שטאט"
"1040","די ארומיגע דערפער"
"1041","א לאנגע טראנשיי"
"1042","דער דייטשע מיליטער"
"1043","די טראדיציאנעלע אינדוסטריעס"
"1044","די צווייטע וועלט-מלחמה"
"1045","די נאנטע תלמידים"
"1046","די עלטערע סטריקעווער"
"1047","א נייע שול"
"1048","א קלארע צוואה"
"1049","א מורא''דיגע שטארקייט"
"1050","די ערשטע וועלט"
"1051","א געוויסע צייט"
"1052","די געמיינדע איינגעפירט"
"1053","די געמיינדע זענען"
"1054","א נייעם רב"
"1055","א גאנצע ליסטע"
"1056","דעם שיינעם פיוט"
"1057","א שווערע קריגעריי"
"1058","דער זיידע פונעם"
"1059","א שטורעם ווינט"
"1060","דער טאטע פונעם"
"1061","דער טאטע פונעם"
"1062","דער זיידע פון"
"1063","די רביסטעווע נאך"
"1064","א גאנצע וואך"
"1065","די לעצטע יארן"
"1066","דער מיסיע איז"
"1067","א גרופע סלאבאדקער"
"1068","די גרויסע בעלי"
"1069","די אלטע ישיבה"
"1070","אן עם הארץ"
"1071","די ערשטע חסידים"
"1072","דעם נודע ביהודה"
"1073","די חסידישע אדמו"
"1074","די היינטיגע מאשינען"
"1075","די זעלטענע זכיה"
"1076","די הערליכע -"
"1077","די הערליכע -"
"1078","די אלע אויבערדערמאנטע"
"1079","די בארימטע -"
"1080","די אלע אונטערנעמונגען"
"1081","א הערליכע חיבור"
"1082","אן דעם."
"1083","דאס מערסטע אקוראט"
"1084","די צווייטע וועלט"
"1085","די דייטשע רשעים"
"1086","די צווייטע וועלט"
"1087","א לענגערע צייט"
"1088","די גרויסע שול"
"1089","א וויצע פרעזידענט"
"1090","די אנדערע פאליטישע"
"1091","די רביסטעווע,"
"1092","די ערשטע היסטאריע"
"1093","א אינטערעסאנטע מעשה"
"1094","א נייעם טויער"
"1095","א נייעם טויער"
"1096","א זיסע שטומע"
"1097","די ארטיגע ישיבות"
"1098","די גויאישע לאקאלע"
"1099","די פאלגנדיקע ניגונים"
"1100","די קאמוניסטישע אויטאריטעטן"
"1101","די סאוועטישע רעגירונג"
"1102","די ערשטע וועלט"
"1103","די ערשטע שול"
"1104","אן איידעם ביי"
"1105","די גרויסע תורה"
"1106","די שענסטע און"
"1107","די גאנצע וועלט"
"1108","די שפעטערע תש-"
"1109","די באוואוסטע ישיבה"
"1110","א שטארקע איסור"
"1111","די אלע הייזער"
"1112","די ערשטע זאך"
"1113","א וויזע קיין"
"1114","די ערשטע וועלט"
"1115","די לעצטע יארן"
"1116","א נייעם בית"
"1117","אן איידעם ביי"
"1118","די רייע זיך"
"1119","די געפאדערטע מקורות"
"1120","א שטארקע נאנטשאפט"
"1121","אן ארגאניזאציע מיטן"
"1122","די ערשטע פון"
"1123","דער אייראפע האט"
"1124","אן אונטערגעשריבענעם כתב"
