"","id","token","pos","check","paradigm_he","paradigm_lat","kwic","art","adj","noun","latin","chk_ann"
"2113",4728,"אורבאנישע","ADJ",1,"ע","-e","אן אורבאנישע געגנט","an","a{u-o}r{b-v}{a-o}nische","gegnt","an a{u-o}r{b-v}{a-o}nische gegnt",1
"3729",8442,"אזאלכע","ADJ",1,"כע","-e","די אזאלכע סארטן","di","{a-o}s{a-o}l{k-ch}e","ss{a-o}rtn","di {a-o}s{a-o}l{k-ch}e ss{a-o}rtn",NA
"981",2141,"אזויגערופענעם","ADJ",1,"עם","-em","אן אזויגערופענעם היתר","an","{a-o}s{u-o}iger{u-o}{p-f}enem","hitr","an {a-o}s{u-o}iger{u-o}{p-f}enem hitr",1
"811",1776,"אזיאטישע","ADJ",1,"ע","-e","די אזיאטישע פארפארסער","di","{a-o}si{a-o}tische","{p-f}{a-o}r{p-f}{a-o}rsser","di {a-o}si{a-o}tische {p-f}{a-o}r{p-f}{a-o}rsser",1
"795",1746,"אזיע","ADJ",1,"ע","-e","דער אזיע קאנטינענט","der","{a-o}sie","k{a-o}ntinent","der {a-o}sie k{a-o}ntinent",1
"826",1803,"אטאמאַנישע","ADJ",1,"ע","-e","די אטאמאַנישע אימפעריע","di","{a-o}t{a-o}m{a-o}ַnische","im{p-f}erie","di {a-o}t{a-o}m{a-o}ַnische im{p-f}erie",1
"824",1801,"אטאמישע","ADJ",1,"ע","-e","די אטאמישע ציפערן","di","{a-o}t{a-o}mische","zi{p-f}ern","di {a-o}t{a-o}mische zi{p-f}ern",1
"827",1808,"אטאמנישע","ADJ",1,"ע","-e","די אטאמנישע אימפעריע","di","{a-o}t{a-o}mnische","im{p-f}erie","di {a-o}t{a-o}mnische im{p-f}erie",1
"8613",4875,"אטאנאמיע","NOUN",1,"ע","-e","א פילע אטאנאמיע","a","{p-f}ile","{a-o}t{a-o}n{a-o}mie","a {p-f}ile {a-o}t{a-o}n{a-o}mie",1
"487",1113,"אטאקירטע","ADJ",1,"טע","-e","די אטאקירטע רבנים","di","{a-o}t{a-o}kirte","r{b-v}nim","di {a-o}t{a-o}kirte r{b-v}nim",1
"2916",6563,"אטלאנטישע","ADJ",1,"ע","-e","די אטלאנטישע אינזלען","di","{a-o}tl{a-o}ntische","inslen","di {a-o}tl{a-o}ntische inslen",1
"12271",9145,"אטמספערע","NOUN",1,"רע","-e","א העכערע אטמספערע","a","he{k-ch}ere","{a-o}tmss{p-f}ere","a he{k-ch}ere {a-o}tmss{p-f}ere",NA
"2066",4622,"אטעם-סיסטעם","ADJ",1,"c(""עם"", ""עם"")","-em","די אטעם-סיסטעם און","di","{a-o}tem-ssisstem","a{u-o}n","di {a-o}tem-ssisstem a{u-o}n",NA
"2140",4789,"אַטענטיקע","ADJ",1,"קע","-e","א אַטענטיקע אפשטאם","a","aַtentike","a{p-f}scht{a-o}m","a aַtentike a{p-f}scht{a-o}m",NA
"11407",8140,"אטקע","NOUN",1,"קע","-e","די ערשטע אטקע","di","erschte","{a-o}tke","di erschte {a-o}tke",NA
"402",933,"איבערגעבליבענע","ADJ",1,"ע","-e","די איבערגעבליבענע תורות","di","i{b-v}erge{b-v}li{b-v}ene","t{u-o}r{u-o}t","di i{b-v}erge{b-v}li{b-v}ene t{u-o}r{u-o}t",NA
"9332",5724,"איבערגעבלינע","NOUN",1,"ע","-e","די איינציגע איבערגעבלינע","di","iinzige","i{b-v}erge{b-v}line","di iinzige i{b-v}erge{b-v}line",NA
"179",460,"איבערגעטריבענע","ADJ",1,"ע","-e","אן איבערגעטריבענע מאס","an","i{b-v}ergetri{b-v}ene","m{a-o}ss","an i{b-v}ergetri{b-v}ene m{a-o}ss",NA
"10688",7312,"איבערגעצייגטע","NOUN",1,"טע","-e","די דאזיגע איבערגעצייגטע","di","d{a-o}sige","i{b-v}ergezeigte","di d{a-o}sige i{b-v}ergezeigte",NA
"10784",7422,"איבערזיכטן","NOUN",1,"טן","-en","די נעגאטיווע איבערזיכטן","di","neg{a-o}tiwe","i{b-v}ersi{k-ch}tn","di neg{a-o}tiwe i{b-v}ersi{k-ch}tn",NA
"447",1028,"איבעריגע","ADJ",1,"גע","-e","די איבעריגע האבן","di","i{b-v}erige","h{a-o}{b-v}n","di i{b-v}erige h{a-o}{b-v}n",NA
"2593",5835,"איבעריקע","ADJ",1,"קע","-e","די איבעריקע בויערס","di","i{b-v}erike","{b-v}{u-o}ierss","di i{b-v}erike {b-v}{u-o}ierss",NA
"634",1387,"איבריגע","ADJ",1,"גע","-e","די איבריגע ברענשטאף","di","i{b-v}rige","{b-v}renscht{a-o}f","di i{b-v}rige {b-v}renscht{a-o}f",NA
"3298",7431,"איבריקע","ADJ",1,"קע","-e","די איבריקע ציווילע","di","i{b-v}rike","ziwile","di i{b-v}rike ziwile",NA
"1631",3598,"אידיעלע","ADJ",1,"לע","-le","א אידיעלע פארזארגט","a","idiele","{p-f}{a-o}rs{a-o}rgt","a idiele {p-f}{a-o}rs{a-o}rgt",NA
"1776",3908,"איִדישע","ADJ",1,"ע","-e","די איִדישע אמונה","di","iִdische","{a-o}m{u-o}nh","di iִdische {a-o}m{u-o}nh",NA
"5061",757,"אידן","NOUN",1,"דן","-en","די פרייע אידן","di","{p-f}reie","idn","di {p-f}reie idn",NA
"948",2068,"אידעאלעאגיע","ADJ",1,"ע","-e","אן אידעאלעאגיע ווי","an","ide{a-o}le{a-o}gie","wi","an ide{a-o}le{a-o}gie wi",NA
"10528",7128,"אידענטיקל","NOUN",1,"קל","-el","א באקאנטע אידענטיקל","a","{b-v}{a-o}k{a-o}nte","identikl","a {b-v}{a-o}k{a-o}nte identikl",NA
"306",736,"אידענע","ADJ",1,"ע","-e","א אידענע אים","a","idene","im","a idene im",NA
"8273",4480,"אידעע","NOUN",1,"ע","-e","א סענסאציאנאלע אידעע","a","ssenss{a-o}zi{a-o}n{a-o}le","idee","a ssenss{a-o}zi{a-o}n{a-o}le idee",NA
"2439",5494,"אידשע","ADJ",1,"ע","-e","די אידשע טראדיציע","di","idsche","tr{a-o}dizie","di idsche tr{a-o}dizie",NA
"792",1740,"איטאליענישע","ADJ",1,"ע","-e","די איטאליענישע מאפיא","di","it{a-o}lienische","m{a-o}{p-f}i{a-o}","di it{a-o}lienische m{a-o}{p-f}i{a-o}",NA
"3232",7319,"אייבערשטע","ADJ",1,"טע","-e","דאס אייבערשטע בילד","d{a-o}ss","ii{b-v}erschte","{b-v}ild","d{a-o}ss ii{b-v}erschte {b-v}ild",NA
"2987",6752,"אייגנארטיגע","ADJ",1,"גע","-e","אן אייגנארטיגע היימיש","an","iign{a-o}rtige","heimisch","an iign{a-o}rtige heimisch",NA
"215",539,"אייגנארטיקע","ADJ",1,"קע","-e","די אייגנארטיקע אינפארמאציע","di","iign{a-o}rtike","in{p-f}{a-o}rm{a-o}zie","di iign{a-o}rtike in{p-f}{a-o}rm{a-o}zie",NA
"5107",807,"אייגנשאפטן","NOUN",1,"טן","-en","די פרינציפיעלע אייגנשאפטן","di","{p-f}rinzi{p-f}iele","iignsch{a-o}{p-f}tn","di {p-f}rinzi{p-f}iele iignsch{a-o}{p-f}tn",NA
"2400",5409,"אייגענארטיקע","ADJ",1,"קע","-e","א אייגענארטיקע שול","a","iigen{a-o}rtike","sch{u-o}l","a iigen{a-o}rtike sch{u-o}l",NA
"158",400,"אייגענע","ADJ",1,"ע","-e","אן אייגענע פינאנצירונג","an","iigene","{p-f}in{a-o}nzir{u-o}ng","an iigene {p-f}in{a-o}nzir{u-o}ng",NA
"389",902,"אייגענעם","ADJ",1,"עם","-em","אן אייגענעם הויף","an","iigenem","h{u-o}if","an iigenem h{u-o}if",NA
"4209",9560,"איידיע","ADJ",1,"ע","-e","אן איידיע וואס","an","iidie","w{a-o}ss","an iidie w{a-o}ss",1
"323",771,"איידעם","ADJ",1,"עם","-em","אן איידעם ביים","an","iidem","{b-v}eim","an iidem {b-v}eim",NA
"1451",3191,"אייזיגע","ADJ",1,"גע","-e","א אייזיגע פראסטיגע","a","iisige","{p-f}r{a-o}sstige","a iisige {p-f}r{a-o}sstige",NA
"9519",5933,"אייזן","NOUN",1,"זן","-en","די עלטסטע אייזן","di","eltsste","iisn","di eltsste iisn",NA
"3496",7879,"אייזענע","ADJ",1,"ע","-e","די אייזענע רעדער","di","iisene","reder","di iisene reder",NA
"1116",2439,"אייזענעם","ADJ",1,"עם","-em","אן אייזענעם האלטער","an","iisenem","h{a-o}lter","an iisenem h{a-o}lter",NA
"596",1319,"אייזערנעם","ADJ",1,"עם","-em","אן אייזערנעם באל","an","iisernem","{b-v}{a-o}l","an iisernem {b-v}{a-o}l",NA
"865",1890,"איינגעבויגענע","ADJ",1,"ע","-e","אן איינגעבויגענע רוקן","an","iinge{b-v}{u-o}igene","r{u-o}kn","an iinge{b-v}{u-o}igene r{u-o}kn",NA
"1452",3192,"איינגענעמע","ADJ",1,"מע","-e","א איינגענעמע און","a","iingeneme","a{u-o}n","a iingeneme a{u-o}n",NA
"1009",2197,"איינגעפירטע","ADJ",1,"טע","-e","די איינגעפירטע רולס","di","iinge{p-f}irte","r{u-o}lss","di iinge{p-f}irte r{u-o}lss",NA
"6886",2888,"איינגעקריצטע","NOUN",1,"טע","-e","די ספעציעלע איינגעקריצטע","di","ss{p-f}eziele","iingekrizte","di ss{p-f}eziele iingekrizte",NA
"3460",7803,"איינגעשוואוירענע","ADJ",1,"ע","-e","די איינגעשוואוירענע וועט","di","iingeschw{a-o}{u-o}irene","wet","di iingeschw{a-o}{u-o}irene wet",NA
"2621",5899,"איינגעשטעלטע","ADJ",1,"טע","-e","די איינגעשטעלטע גייען","di","iingeschtelte","geien","di iingeschtelte geien",NA
"201",510,"איינגעשריבענע","ADJ",1,"ע","-e","די איינגעשריבענע באצאלטע","di","iingeschri{b-v}ene","{b-v}{a-o}z{a-o}lte","di iingeschri{b-v}ene {b-v}{a-o}z{a-o}lte",NA
"595",1318,"אייניגע","ADJ",1,"גע","-e","אן אייניגע רעאקציע","an","iinige","re{a-o}kzie","an iinige re{a-o}kzie",NA
"11309",8029,"אייניקל","NOUN",1,"קל","-el","דער נענטסטע אייניקל","der","nentsste","iinikl","der nentsste iinikl",NA
"130",351,"אייניקע","ADJ",1,"קע","-e","אן אייניקע קעפל","an","iinike","ke{p-f}l","an iinike ke{p-f}l",NA
"6816",2807,"איינסן","NOUN",1,"סן","-en","די באזע איינסן","di","{b-v}{a-o}se","iinssn","di {b-v}{a-o}se iinssn",NA
"2126",4765,"איינע","ADJ",1,"ע","-e","די איינע וואס","di","iine","w{a-o}ss","di iine w{a-o}ss",1
"4157",9458,"איינעם","ADJ",1,"עם","-em","דעם איינעם פלאץ","dem","iinem","{p-f}l{a-o}z","dem iinem {p-f}l{a-o}z",NA
"7561",3664,"איינפירונגן","NOUN",1,"גן","-en","די אינטערעסאנסטע איינפירונגן","di","interess{a-o}nsste","iin{p-f}ir{u-o}ngn","di interess{a-o}nsste iin{p-f}ir{u-o}ngn",NA
"11413",8147,"איינפלוסרייכסטע","NOUN",1,"טע","-e","די מעהרסטע איינפלוסרייכסטע","di","mehrsste","iin{p-f}l{u-o}ssrei{k-ch}sste","di mehrsste iin{p-f}l{u-o}ssrei{k-ch}sste",NA
"276",663,"איינציגסטע","ADJ",1,"טע","-e","דאס איינציגסטע מאל","d{a-o}ss","iinzigsste","m{a-o}l","d{a-o}ss iinzigsste m{a-o}l",NA
"676",1470,"איינציגע","ADJ",1,"גע","-e","די איינציגע טאכטער","di","iinzige","t{a-o}{k-ch}ter","di iinzige t{a-o}{k-ch}ter",NA
"559",1261,"איינציקטע","ADJ",1,"טע","-e","די איינציקטע פלאץ","di","iinzikte","{p-f}l{a-o}z","di iinzikte {p-f}l{a-o}z",NA
"269",648,"איינציקסטע","ADJ",1,"טע","-e","דער איינציקסטע מדינה","der","iinziksste","mdinh","der iinziksste mdinh",NA
"1491",3272,"איינציקע","ADJ",1,"קע","-e","א איינציקע טעג","a","iinzike","teg","a iinzike teg",NA
"1135",2489,"איינצעלע","ADJ",1,"לע","-le","אן איינצעלע וואלוטע","an","iinzele","w{a-o}l{u-o}te","an iinzele w{a-o}l{u-o}te",NA
"2118",4750,"אייציגסטע","ADJ",1,"טע","-e","די אייציגסטע אורזאך","di","iizigsste","a{u-o}rs{a-o}ch","di iizigsste a{u-o}rs{a-o}ch",NA
"1125",2457,"אייראזאנע","ADJ",1,"ע","-e","דער אייראזאנע און","der","iir{a-o}s{a-o}ne","a{u-o}n","der iir{a-o}s{a-o}ne a{u-o}n",NA
"4217",9574,"אייראפאישע","ADJ",1,"ע","-e","די אייראפאישע לענדער","di","iir{a-o}{p-f}ische","lender","di iir{a-o}{p-f}ische lender",NA
"2977",6721,"איירישע","ADJ",1,"ע","-e","די איירישע האבן","di","iirische","h{a-o}{b-v}n","di iirische h{a-o}{b-v}n",NA
"348",814,"אילוסטראציע","ADJ",1,"ע","-e","די אילוסטראציע אונטן","di","il{u-o}sstr{a-o}zie","a{u-o}ntn","di il{u-o}sstr{a-o}zie a{u-o}ntn",NA
"1174",2599,"איליאדע","ADJ",1,"דע","-e","די איליאדע האט","di","ili{a-o}de","h{a-o}t","di ili{a-o}de h{a-o}t",NA
"1184",2628,"אימוניטישע","ADJ",1,"ע","-e","אן אימוניטישע זכרון","an","im{u-o}nitische","s{k-ch}r{u-o}n","an im{u-o}nitische s{k-ch}r{u-o}n",NA
"8285",4494,"אימיגראנטן","NOUN",1,"טן","-en","די אידישע אימיגראנטן","di","idische","imigr{a-o}ntn","di idische imigr{a-o}ntn",NA
"1061",2303,"אינאיינעם","ADJ",1,"עם","-em","דאס אינאיינעם און","d{a-o}ss","iniinem","a{u-o}n","d{a-o}ss iniinem a{u-o}n",NA
"5069",766,"אינגע","NOUN",1,"גע","-e","א גרופע אינגע","a","gr{u-o}{p-f}e","inge","a gr{u-o}{p-f}e inge",NA
"2174",4853,"אינדא-אייראפעאישע","ADJ",1,"ע","-e","אן אינדא-אייראפעאישע שפראך","an","ind{a-o}-iir{a-o}{p-f}eische","sch{p-f}r{a-o}ch","an ind{a-o}-iir{a-o}{p-f}eische sch{p-f}r{a-o}ch",NA
"778",1713,"אינדא-אריאנישע","ADJ",1,"ע","-e","אן אינדא-אריאנישע שפראך","an","ind{a-o}-{a-o}ri{a-o}nische","sch{p-f}r{a-o}ch","an ind{a-o}-{a-o}ri{a-o}nische sch{p-f}r{a-o}ch",NA
"7621",3741,"אינדזל","NOUN",1,"זל","-el","א האלענדישע אינדזל","a","h{a-o}lendische","indsl","a h{a-o}lendische indsl",NA
"1224",2716,"אינדיאנישע","ADJ",1,"ע","-e","די אינדיאנישע נאציאנאלע","di","indi{a-o}nische","n{a-o}zi{a-o}n{a-o}le","di indi{a-o}nische n{a-o}zi{a-o}n{a-o}le",NA
"554",1250,"אינדישע","ADJ",1,"ע","-e","די אינדישע שטאטן","di","indische","scht{a-o}tn","di indische scht{a-o}tn",NA
"1136",2490,"אינדענטיפיקאציע","ADJ",1,"ע","-e","אן אינדענטיפיקאציע סיסטעם","an","indenti{p-f}ik{a-o}zie","ssisstem","an indenti{p-f}ik{a-o}zie ssisstem",NA
"5252",963,"אינזלען","NOUN",1,"לען","-len","די אגאישע אינזלען","di","{a-o}gische","inslen","di {a-o}gische inslen",1
"3107",7006,"אינטוויטאציע","ADJ",1,"ע","-e","אן אינטוויטאציע מיט","an","intwit{a-o}zie","mit","an intwit{a-o}zie mit",NA
"1166",2579,"אינטעגראציע","ADJ",1,"ע","-e","די אינטעגראציע אויפן","di","integr{a-o}zie","oifn","di integr{a-o}zie oifn",NA
"9302",5689,"אינטעגרירטן","NOUN",1,"טן","-en","א קליינעם אינטעגרירטן","a","kleinem","integrirtn","a kleinem integrirtn",NA
"1233",2735,"אינטעליגענטע","ADJ",1,"טע","-e","די אינטעליגענטע אויספלאנעווען","di","inteligente","a{u-o}iss{p-f}l{a-o}newen","di inteligente a{u-o}iss{p-f}l{a-o}newen",NA
"12127",8981,"אינטעלעגענטע","NOUN",1,"טע","-e","א קלוגע אינטעלעגענטע","a","kl{u-o}ge","intelegente","a kl{u-o}ge intelegente",NA
"3696",8365,"אינטעלעקטואלישע","ADJ",1,"ע","-e","די אינטעלעקטואלישע פארלויפער","di","intelekt{u-o}{a-o}lische","{p-f}{a-o}rl{u-o}i{p-f}er","di intelekt{u-o}{a-o}lische {p-f}{a-o}rl{u-o}i{p-f}er",NA
"987",2152,"אינטעראסאנטע","ADJ",1,"טע","-e","די אינטעראסאנטע זאכן","di","inter{a-o}ss{a-o}nte","s{a-o}{k-ch}n","di inter{a-o}ss{a-o}nte s{a-o}{k-ch}n",NA
"3248",7346,"אינטעראקציע","ADJ",1,"ע","-e","די אינטעראקציע צווישן","di","inter{a-o}kzie","zwischn","di inter{a-o}kzie zwischn",NA
"2668",5990,"אינטערדריקטע","ADJ",1,"טע","-e","די אינטערדריקטע שווארצע","di","interdrikte","schw{a-o}rze","di interdrikte schw{a-o}rze",NA
"897",1957,"אינטערנאַציאָנאַלע","ADJ",1,"לע","-le","די אינטערנאַציאָנאַלע אויסגאבעס","di","intern{a-o}ַzi{a-o}ָn{a-o}ַle","a{u-o}issg{a-o}{b-v}ess","di intern{a-o}ַzi{a-o}ָn{a-o}ַle a{u-o}issg{a-o}{b-v}ess",NA
"3103",7000,"אינטערסאנטע","ADJ",1,"טע","-e","א אינטערסאנטע אומזינסטיגע","a","interss{a-o}nte","a{u-o}msinsstige","a interss{a-o}nte a{u-o}msinsstige",NA
"2634",5922,"אינטערעסאנטסטע","ADJ",1,"טע","-e","די אינטערעסאנטסטע זאכן","di","interess{a-o}ntsste","s{a-o}{k-ch}n","di interess{a-o}ntsste s{a-o}{k-ch}n",NA
"370",866,"אינטערעסאנטע","ADJ",1,"טע","-e","א אינטערעסאנטע מעשה","a","interess{a-o}nte","meschh","a interess{a-o}nte meschh",1
"1657",3664,"אינטערעסאנסטע","ADJ",1,"טע","-e","די אינטערעסאנסטע איינפירונגן","di","interess{a-o}nsste","iin{p-f}ir{u-o}ngn","di interess{a-o}nsste iin{p-f}ir{u-o}ngn",NA
"7553",3653,"אינטערעסן","NOUN",1,"סן","-en","די פינאנציעלע אינטערעסן","di","{p-f}in{a-o}nziele","interessn","di {p-f}in{a-o}nziele interessn",NA
"1510",3310,"אינטרעסאנטע","ADJ",1,"טע","-e","א אינטרעסאנטע זאך","a","intress{a-o}nte","s{a-o}ch","a intress{a-o}nte s{a-o}ch",1
"3530",7972,"אינידאנע","ADJ",1,"ע","-e","דעם אינידאנע אוניווערסיטעט","dem","inid{a-o}ne","a{u-o}niwerssitet","dem inid{a-o}ne a{u-o}niwerssitet",NA
"3962",8998,"אינידווידאולע","ADJ",1,"לע","-le","די אינידווידאולע פרייהייטן","di","inidwid{a-o}{u-o}le","{p-f}reiheitn","di inidwid{a-o}{u-o}le {p-f}reiheitn",NA
"1206",2677,"אינלענדישע","ADJ",1,"ע","-e","די אינלענדישע מעדיע","di","inlendische","medie","di inlendische medie",1
"602",1327,"אינעווייניגסטע","ADJ",1,"טע","-e","די אינעווייניגסטע טיילן","di","ineweinigsste","teiln","di ineweinigsste teiln",NA
"1083",2368,"אינערליכע","ADJ",1,"כע","-e","א אינערליכע שאפינט","a","inerli{k-ch}e","sch{a-o}{p-f}int","a inerli{k-ch}e sch{a-o}{p-f}int",NA
"1040",2260,"אינערלעכע","ADJ",1,"כע","-e","אן אינערלעכע אייגנשאפט","an","inerle{k-ch}e","iignsch{a-o}{p-f}t","an inerle{k-ch}e iignsch{a-o}{p-f}t",NA
"5752",1509,"אינערן","NOUN",1,"רן","-en","א שווערע אינערן","a","schwere","inern","a schwere inern",NA
"1274",2850,"אינפאָרמאציע","ADJ",1,"ע","-e","די אינפאָרמאציע און","di","in{p-f}aָrm{a-o}zie","a{u-o}n","di in{p-f}aָrm{a-o}zie a{u-o}n",NA
"3436",7705,"אינפלועציע","ADJ",1,"ע","-e","די אינפלועציע ווירוס","di","in{p-f}l{u-o}ezie","wir{u-o}ss","di in{p-f}l{u-o}ezie wir{u-o}ss",NA
"1746",3854,"אינפעקציע","ADJ",1,"ע","-e","אן אינפעקציע אויף","an","in{p-f}ekzie","a{u-o}if","an in{p-f}ekzie a{u-o}if",NA
"142",365,"איסטראנאמישע","ADJ",1,"ע","-e","דעם איסטראנאמישע ציפער","dem","isstr{a-o}n{a-o}mische","zi{p-f}er","dem isstr{a-o}n{a-o}mische zi{p-f}er",NA
"2041",4539,"איסלאםישע","ADJ",1,"ע","-e","די איסלאםישע וועלט","di","issl{a-o}mische","welt","di issl{a-o}mische welt",NA
"1349",3009,"איסלאַמישע","ADJ",1,"ע","-e","די איסלאַמישע רעפובליק","di","issl{a-o}ַmische","re{p-f}{u-o}{b-v}lik","di issl{a-o}ַmische re{p-f}{u-o}{b-v}lik",NA
"1344",2997,"איסלאנדישע","ADJ",1,"ע","-e","די איסלאנדישע באפעלקערונג","di","issl{a-o}ndische","{b-v}{a-o}{p-f}elker{u-o}ng","di issl{a-o}ndische {b-v}{a-o}{p-f}elker{u-o}ng",NA
"2360",5316,"איצטיגע","ADJ",1,"גע","-e","די איצטיגע ליקווידאציעס","di","iztige","likwid{a-o}ziess","di iztige likwid{a-o}ziess",NA
"1351",3011,"איראנישע","ADJ",1,"ע","-e","די איראנישע מעדן","di","ir{a-o}nische","medn","di ir{a-o}nische medn",NA
"1372",3056,"איראנע","ADJ",1,"ע","-e","די איראנע מיליטער","di","ir{a-o}ne","militer","di ir{a-o}ne militer",NA
"2215",4969,"איראקישע","ADJ",1,"ע","-e","די איראקישע פארטיי","di","ir{a-o}kische","{p-f}{a-o}rtei","di ir{a-o}kische {p-f}{a-o}rtei",NA
"673",1464,"איראקע","ADJ",1,"קע","-e","די איראקע ארמיי","di","ir{a-o}ke","{a-o}rmei","di ir{a-o}ke {a-o}rmei",NA
"80",208,"אירישע","ADJ",1,"ע","-e","דאס אירישע קעניגרייך","d{a-o}ss","irische","kenigreich","d{a-o}ss irische kenigreich",NA
"1362",3029,"אכאמענישע","ADJ",1,"ע","-e","די אכאמענישע אימפעריע","di","{a-o}{k-ch}{a-o}menische","im{p-f}erie","di {a-o}{k-ch}{a-o}menische im{p-f}erie",1
"1057",2292,"אכזריות''דיגע","ADJ",1,"גע","-e","די אכזריות''דיגע הענט","di","{a-o}{k-ch}sri{u-o}t''dige","hent","di {a-o}{k-ch}sri{u-o}t''dige hent",NA
"2077",4653,"אכט-גרעסטע","ADJ",1,"טע","-e","דאס אכט-גרעסטע לאנד","d{a-o}ss","{a-o}{k-ch}t-gresste","l{a-o}nd","d{a-o}ss {a-o}{k-ch}t-gresste l{a-o}nd",1
"3002",6777,"אכטסטע","ADJ",1,"טע","-e","די אכטסטע גרעסטע","di","{a-o}{k-ch}tsste","gresste","di {a-o}{k-ch}tsste gresste",NA
"25",58,"אכטע","ADJ",1,"טע","-e","דאס אכטע יאר","d{a-o}ss","{a-o}{k-ch}te","i{a-o}r","d{a-o}ss {a-o}{k-ch}te i{a-o}r",NA
"1602",3529,"אכעמענידע","ADJ",1,"דע","-e","די אכעמענידע אימפעריע","di","{a-o}{k-ch}emenide","im{p-f}erie","di {a-o}{k-ch}emenide im{p-f}erie",1
"591",1312,"אלארעם","ADJ",1,"עם","-em","אן אלארעם ווי","an","{a-o}l{a-o}rem","wi","an {a-o}l{a-o}rem wi",NA
"1472",3234,"אלגעברעישע","ADJ",1,"ע","-e","אן אלגעברעישע סטרוקטור","an","{a-o}lge{b-v}reische","sstr{u-o}kt{u-o}r","an {a-o}lge{b-v}reische sstr{u-o}kt{u-o}r",NA
"137",358,"אַלגעמיינע","ADJ",1,"ע","-e","די אַלגעמיינע ציבור","di","aַlgemeine","zi{b-v}{u-o}r","di aַlgemeine zi{b-v}{u-o}r",NA
"451",1034,"אלגעמיינעם","ADJ",1,"עם","-em","דעם אלגעמיינעם חודש","dem","{a-o}lgemeinem","ch{u-o}dsch","dem {a-o}lgemeinem ch{u-o}dsch",NA
