"","article.id","text.id","comment"
"387",3,387,"Ein aufschlussreiches Interview ""Oslo is Over"" mit Mohammed Al-Hindi einem der Führer des ""Palestinian Islamic Jihad"". Einer palästinensischen Oraganisation, die vor der Hamas gegründet wurde, mit dieser zusammenarbeitet und beim Terroranschlag am 7.Oktober unterstütze. Es gibt einen doch eher seltenen Einblick in die Gedankengänge dieser Art von Mensch. Zu der Geiselname von Zivilisten führt er aus: ""So, yes, this issue was there, especially that children, women  ans elderly peaple were taken by mistake [sic]""."
"388",3,388,"Ein ausgezeichneter Artikel über die tiefe Verbindung moderner ""Israelkritik"" und Anklage des ""Siedlerkolonialismus"" mit klassischem Antisemitismus. https://www.theatlantic.com/ideas/archive/2024/08/how-settler-colonialism-colonized-universities/679514/Hier sei nur der Abschlußsatz zitiert:Young Americans today who celebrate the massacre of Israelis and harass their Jewish peers on college campuses are not ashamed of themselves for the same reason that earlier generations were not ashamed to persecute and kill Jews—because they have been taught that it is an expression of virtue.Junge Amerikaner, die heute das Massaker an Israelis feiern und ihre jüdischen Mitstudenten auf dem Campus schikanieren, schämen sich aus demselben Grund nicht, aus dem sich frühere Generationen nicht schämten, Juden zu verfolgen und zu töten – weil ihnen beigebracht wurde, dass dies ein Ausdruck von Tugend sei."
"389",3,389,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/md"
"390",3,390,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/md"
"391",3,391,"Stand 20.08 - mehr als 40.000 getötet Palästinenser (überwiegende Zivilisten) für 109 Geiseln."
"392",3,392,"Rund 200 Gruppen wollen den Parteitag der US-Demokraten in Chicago nutzen, um den Druck auf Präsident Joe Biden und seine Vize Kamala Harris zu erhöhen.Dann sollen sie halt Harris nicht wählen und bekommen statt dessen Trump als Präsidenten. Viel Spaß damit, nicht nur was Gaza und Israel anbelangt. Ich hoffe, sie werden mit ihrer Wahl glücklich. "
"393",3,393,"Man lese sich die tiefschürfende Analyse zum Verhandlungsstand von Barak Ravid auf Axios durch:https://www.axios.com/2024/08/19/netanyahu-ceasefire-hostage-deal-demandsEs wird deutlich, dass Netanyahu seinem Verhandlungsteam nach dessen eigenen Angaben keinen ausreichenden Verhandlungsspielraum gibt, das auch weiß, und dass die Zusagen gegenüber Blinken vor allem Show sind. Wahrscheinlich weiß Blinken das selber ebenfalls. Als Teaser nur die Einstiegspassage:Israeli Prime Minister Benjamin Netanyahu told Secretary of State Tony Blinken on Monday that he's committed to getting a Gaza hostage and ceasefire agreement, but Israeli officials say he has refused to give his own negotiators enough space to make a deal.Aber der ganze Text lohnt eine Lektüre. "
"394",3,394,">> Nach Ansicht von Bundeskanzler Olaf Scholz müssen die israelische Regierung und die radikal-islamische Hamas möglichst schnell einen Waffenstillstand im Gazakrieg vereinbaren. ""Der Biden-Plan muss von beiden Seiten akzeptiert werden"", … <<Schaut Scholz eigentlich gelegentlich in die internationale Presse. In der Sommerpressekonferenz hat er Unfug erzählt in Bezug auf das IGH-Gutachten zur illegalen Besatzung, jetzt erzählt er Unfug zum Verhandlungsstand. Der Biden-Plan (oder lt. Biden der israelische Plan) ist von Israel abgelehnt worden.Und es liegt m.E. nicht im Bereich des Möglichen, dass Scholz das etwa tatsächlich nicht weiß."
"395",3,395,"Ach so, schon wieder ein Vorschlag der USA der durch einer Seite akzeptiert wird. Der vorherige Vorschlag wurde akzpetiert von Hamas aner nicht von Israel. Dieser neue Vorschlag wird akzeptiert von Israel aber nicht von Hamas. Man kann nicht einen Vorschlag machen zugunsten einer Seite und den eindeitig akzeptieren. So funktionieren Verhandlungen nicht.Netanyahu sagt immer wieder dass zb  Militärische Präsenz in der Grenzregion zu Israel ein Dealbreaker ist. Und Hamas gleichfalls. Wenn dass wirklich ein ernster Vorschlag ist den Hamas akzeptieren soll steht das nicht mehr drin. Mal sehen. Ansonsten ist es wieder nur für die Bühne, do wie wir laut USA schon seit Monaten dicht an einem Deal sind und ist schon von vornherein klar dass Hamas den nicht akzeptiert. Beide Seiten haben unvereinbare Forderungen. So lange dass so bleibt ist jeder Versuch der USA nur eine Show."
"396",3,396,"US President Joe Biden says the Hamas terror group is “backing away” from a deal with Israel to agree on a ceasefire in the war in Gaza and a hostages-for-prisoners exchange.Überraschend "
"397",3,397,"Aus Sicht der Hamas Führung läuft es auch gut. Der Nahost-Konflikt ist wieder im Zentrum der Aufmerksamkeit, die Hamas genießt weltweit Sympathien, was wiederum Geld und politischen Einfluss bedeutet. Bei einem Frieden wäre all das vorbei. "
"398",3,398,"Entfernt. Bitte verzichten Sie auf Spekulationen. Danke, die Redaktion/ed"
"399",3,399,"Die Hamas ist sicher kein guter Vertreter der Interessen der Palästinenser, sie hat eine ganz eigene Agenda für sich selbst znd mißbraucht die Palästinenser für ihre Interessen, wie die meisten Despoten der Welt.Natürlich gilt das Gleiche leider auch für Netanjahu.Am Ende suchen beide nicht wirklich nach einem Kompromiss. "
"400",3,400,"Netanjahu interessieren die Geiseln doch jetzt auch nicht. Er hat halb (vielleicht mehr) Gaza zerbombt seit dem 07.10.23. Vielleicht muss man wirklich davon ausgehen, dass die Geiseln alle längst tot sind und gar nicht mehr als ""Verhandlungsmasse"" zur Verfügung stehen."
"401",3,401,"Israel muss hart bleiben. Keine halbherzig Kompromisse. Der Fehler aus 2005 den Gazastreifen zu räumen bevor Hamas elrminiert ist sollte strikt vermieden werden. Es geht nunmal um alles oder nichts. Es wird keinen Frieden geben mit Hamas."
"402",3,402,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/ed"
"403",3,403,"Wie lautet denn jetzt der Deal? Lasst alle Geiseln frei und wir hören auf zu morden? Und dann? Was, wenn alle freigelassen worden sind? "
"404",3,404,"Ohne die Kritik an Israel für sein auch meiner Meinung nach (ein Forist schrieb es bereits) zu rabiates Vorgehen im Gazastreifen auszublenden, finde ich diesen Kommentar (Link) sehr lesenswert.Man muss nicht in allem konform gehen - ein guter Denkanstoß ist es aber allemal:https://www.nzz.ch/feuilleto…"
"405",3,405,"Entfernt. Bitte verzichten Sie auf Spekulationen. Danke, die Redaktion/ed"
"406",3,406,"Hamas reklamiert Anschlagsversuch in Tel Aviv für sich- Zudem kündigte sie an, auch in Zukunft weitere Selbstmordanschläge in Israel verüben zu wollen.So sieht wahrer Friedenswille aus!"
"407",3,407,"""Die Hamas nutzt im Gazastreifen ein Hunderte Kilometer langes, weitverzweigtes Tunnelsystem, um seine Kämpfer unterirdisch lange verstecken und versorgen zu können.""Was die Frage aufwirft, wie das möglich war, so ein riesiges Tunnelsystem zu bauen, woher kam das Geld und das Baumaterial?Und wie stellt man beim Wiederaufbau nach diesem Krieg sicher, daß für den zivilen Wiederaufbau gedachte Mittel nicht erneut in den Bau einer Terror-Infrastruktur fließen?"
"408",3,408,"Laut Blinken hat Bibi den Vorschlag wohl akzeptiert Blinken says Netanyahu accepts latest US proposal on deal, now Hamas ‘must do the same’https://www.timesofisrael.com/liveblog_entry/blinken-says-netanyahu-accepts-latest-us-proposal-on-deal-now-hamas-must-do-the-same/Mal schauen, was die Hamas nun sagt. Und wie hier dann trotzdem ausschließlich auf Bibi eingeprügelt wird "
"409",3,409,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/mf"
"410",3,410,"Ich glaube es macht vielleicht gar nicht so viel Sinn, wenn Blinken zum zehnten Mal bei Netanjahu bettelt. Er sollte sich mit Smotrich und Ben Gvir treffen und Ihnen sagen, dass wenn morgen der Deal nicht steht, sämtliche amerikanische Unterstützung abgezogen wird und alle Waffenlieferungen ausgesetzt werden. Zudem werden alle Siedlervermögen in den USA beschlagnahmt und Haftbefehle gegen sie ausgestellt.Der Fall wäre in 5 Minuten erledigt. "
"411",3,411,"Kanzler Scholz fordert beide Seiten auf, Biden-Plan zu akzeptierenWas ist eigentlich der ""Biden-Plan""?Der Plan, der in der Zeit und anderen Medien am 01.06.24 als ""israelischer Vorschlag"" bezeichnet wurde?https://www.zeit.de/politik/ausland/2024-05/nahost-krieg-israel-gazastreifen-hamas-waffenruhe-joe-biden"
"412",3,412,"Am Sonntagabend war in Tel Aviv im Rucksack eines Mannes ein Sprengsatz explodiert. Der mutmaßliche Attentäter wurde dabei getötet sowie ein weiterer Passant verletztUnsere Gedanken sind bei dem Verletzten. Den Möchtegernmörder muß man glücklicherweise nicht mehr zur Rechenschaft ziehen. Wohl aber seine Auftraggeber. "
"413",3,413,"Blinken ist ja aktuell noch einmal bei Netanjahu. Zu den schleppenden Verhandlungen sagte Blum: ""Der ehemalige israelische Unterhändler für Geiselfragen und Ex-Geheimdienstmitarbeiter Yaron Blum sieht trotz der bestehenden Differenzen Aussichten auf eine Einigung. Blum sagte im Interview mit dem israelischen Sender 103 FM: ""Die Verhandlungen stecken noch nicht in einer Krise. Die Stimmung ist zwar nicht mehr so optimistisch, wie sie noch am vergangenen Wochenende war, aber Blinken ist angereist und das stellt eine echte Gelegenheit dar, den Deal abzuschließen."" Es sei wirklich die letzte Chance, so Blum. ""Wir werden hier keine weiteren Besuche der Amerikaner erleben, denn sie werden sich jetzt den anstehenden US-Wahlen widmen."" Quelle: TagesschauNetanjahu und seine rechtsextremen Kumpels sollten den Bogen nicht überspannen. Wenn Blinken abreist und es kommt keine Vereinbarung zustande, könnte auch mal der ""eiserne Beistand"" der USA für weitere Angriffe auf Nachbarländer (Iran) bröckeln und ihnen der Geduldsfaden reißen. Das wäre m.E. sowieso das beste Druckmittel auf Netanjahu & Co., um ihnen die Ausreden gegen Waffenstillstandsvereinbarungen und Friedensangebote auszutreiben. Ohne Unterstützung der USA (vor allem von diesen) können sie sich ihre Angriffe nämlich aus dem Kopf schlagen und sie stehen sehr schnell mit leeren Händen da und können froh sein, wenn sie sich noch wirklich ""verteidigen"" können, geschweige denn weitere Provokationen ausüben. "
"414",3,414,"Es wird Zeit dass die Palästinenser die Hamas stürzen, damit endlich Hoffnungen auf Frieden kehrt. Hamas möchte dass viele ihrer Volk sterben, warum gibt es seit Jahrzehnten keinen Krieg mehr zwischen Israel, Ägypten und Jordanien? Weil beide Staaten das Existenzrecht Israels annerkant haben."
"415",3,415,"Die Hamas wollen so wenig eine Waffenruhe wie Israel. Die Hamas brauchen die Opferrolle, denn in ihnen schwebt die Hoffnung dass ihre Verbündeten irgendwann angreifen und ein großer Krieg dann Israel endlich überrollt.  Da kann man so sehr auf israels schlimme Taten zeigen wie man will, die Hamas sind jene die den Krieg jederzeit beenden könnten und bei diesem Krieg angefangen haben. Ändert aber nichts daran dass Israel zu rabiat vorgeht und andere Länder mit provoziert. Am Ende sieht man hier einfach wie Jahrzehnte des Hasses und Extremismus auf beiden Seiten schön kultiviert worden ist und am Ende eine Zwei Staatenlösung kaum noch möglich macht."
"416",3,416,"""Hamas sieht neuen US-Vorschlag sehr kritisch""Eine Terrororganisation deren oberstes Ziel ist alle Juden auszulöschen hat kein Interesse an einer Waffenruhe? Wer hätte das gedacht?"
"417",3,417,"Wenn Netanjahu die Verhandlungen bewusst durch immer neue Forderungen blockiert, sollte man dem nicht nachgeben, sondern es benennen."
"418",3,418,"""Wir machen Netanjahu für die Vereitelung der Bemühungen der Vermittler, die Verzögerung des Abkommens und für das Leben der Gefangenen verantwortlich"", erklärte die Hamas.“ Die Hamas droht wieder Gefangene zu ermorden. Mit Hamas darf niemand mehr in der Welt überhaupt sprechen noch verhandeln. Das gilt für Ägypten, USA, Europa. Nur Israel sollte das tun. Ich erinnere hier daran „der bewaffnete Arm der Terrororganisation Hamas hat nach eigenen Angaben eine israelische Geisel im Gazastreifen getötet und zwei weitere lebensgefährlich verletzt. Das sagte der Sprecher der Al-Kassam-Brigaden, Abu Obaida[Zeitoline 13.08.24]“ Sie sind einfach nur Mörder."
"419",3,419,"aus dem øffentlich rechlichen TV - keine Hamas, UN -Ente>Israelische Soldaten bestätigen: Verwendung von Zivilisten als Schutzschilde Israelische Soldaten zwingen palästinensische Zivilisten, bei der Durchsuchung von Tunneln und Gebäuden im Gazastreifen zuerst einzudringen. Laut der israelischen Zeitung Haaretz ist es bei israelischen Bodentruppen eine weit verbreitete Praxis, Palästinenser als menschliche Schutzschilde und Schutz vor Angriffen und versteckten Sprengladungen einzusetzen...Die israelische Soldatenorganisation Breaking the Silence hat Aussagen mehrerer Soldaten gesammelt, die in Gaza gedient haben. Sie bestätigen auch, dass die Praxis weit verbreitet und bekannt ist...<Nun sind es nicht nur irgendwelche Journalisten, nein .  israelischen Zeitgungen, israelische Soldaten bestætigen dies ! Kriegsverbrechen pur !https://www.tv2.no/nyheter/utenriks/israelske-soldater-bekrefter-bruker-sivile-som-skjold/16926375/"
"420",3,420,"Ich denke, dass Ernst Blanche mit Hinweis auf Hamas als Idee völlig falsch liegt. Genau so wenig, wie alle anderen Kriege es sind, es sei denn er meint, dass die Vorstellung andere von deren macht zu vertreiben und selbst zu übernehmen eine ""Idee"" ist. Ideologisch ist da nichts nachvollziehbar es. IS, Putin und Sudan sind aktuell Beispiele. Hamas gilt weltweit als Terrororganisation, der ideologische Triebkraft ist Israel zu vernichten, egal wie hoch der Zoll der eigenen Bevölkerung ist. Wenn so eine ""Idee"" ausreicht um Vernichtungskriege führen zu wollen, dann hat Ernst Blanche, so absurd das klingt, Recht."
"421",3,421,"Entfernt. Bitte verzichten Sie auf Pauschalisierungen. Danke, die Redaktion/tba"
"422",3,422,">> In den Verhandlungen über eine Waffenruhe ist Israels Forderung nach dauerhafter Kontrolle der Grenze zwischen dem Gazastreifen und Ägypten einem Medienbericht zufolge eines der letzten Hindernisse für eine Einigung. Ein zuletzt von den USA vorgelegter Vorschlag habe diese Forderung zunächst ausgeklammert, … <<Ach schau an. Da wird hier also wiederholt erzählt, das Abkommen scheitere an Hamas. Und dann bestätigt man so ganz beiläufig, dass es natürlich doch, wie andernorts längst klar dargestellt, Forderungen Israels sind, an denen die Einigung scheitert. Und die USA klammern da einfach mal was aus, zu dem sie zuvor klar Stellung bezogen hatten: „Blinken: Postwar Gaza should have no Israeli occupation or blockade“ -> https://www.timesofisrael.com/liveblog_entry/blinken-postwar-gaza-should-have-no-israeli-occupation-or-blockade/Das ist vom letzten November, das hier vom Februar: „Speaking from Buenos Aires, U.S. Secretary of State Antony Blinken declined to specifically address Netanyahu's plan but underscored a core principle in the administration's vision for postwar Gaza.""There should be no Israeli reoccupation of Gaza,"" he said. ""The size of Gaza's territory should not be reduced.""“ -> https://www.voanews.com/a/outlining-postwar-gaza-principles-netanyahu-continues-to-defy-biden/7500525.htmlMittlerweile macht Israel genau das: eine Besatzung vorbereiten, massiv zu Lasten palästinensischen Gebiets.Und die USA klammern ihre eigenen Kernforderungen aus :-|"
